,introduction,url,price,unit_price,community,street,room_type,acreage,toward,decoration,floor_type,floor_total,year,type,follow,release_time
824,地铁口物业，价格笋，毛坯房，过来看看,https://gz.lianjia.com/ershoufang/108400474610.html,230,24642,合和新城3期2区 ,镜湖大道,3室2厅,93.34,南,精装,高楼,15,2011,塔楼,10,6个月以前发布
825,住宅性质70年产权，首付少，可用公积金,https://gz.lianjia.com/ershoufang/108400480029.html,118,13634,西苑小区 ,铁路西,3室2厅,86.55,东南,毛坯,低楼,8,2008,平房,12,6个月以前发布
826,杏林花园 3房南向 产权清晰 5年没有按揭,https://gz.lianjia.com/ershoufang/108400480686.html,116.8,17230,杏林花园 ,旧区,3室2厅,67.79,南,精装,高楼,9,2003,塔楼,22,6个月以前发布
827,俊怡云山御居 3房带主套 通透户型 诚心出售,https://gz.lianjia.com/ershoufang/108400480708.html,228.9,18898,俊怡云山御居 ,铁路西,3室2厅,121.13,北,毛坯,中楼,18,2012,塔楼,1,6个月以前发布
828,闹市带静 实用复式3房 一线水库风景尽收眼底,https://gz.lianjia.com/ershoufang/108400480726.html,88,9732,溢盈湖畔别墅 ,狮岭镇,3室2厅,90.43,东南,简装,中楼,5,2008,板楼,10,6个月以前发布
829,天湖峰境 单证实用小3房 中层望湖景 保养好随时入住,https://gz.lianjia.com/ershoufang/108400480922.html,115,11774,合景天湖峰境 ,北兴镇,3室2厅,97.68,北,精装,中楼,29,2010,塔楼,1,6个月以前发布
830,物业为北站商圈改造第6期的拆迁范围内大三房 证满五年,https://gz.lianjia.com/ershoufang/108400484297.html,164.1,12224,华丽大厦 ,旧区,3室2厅,134.25,东南,简装,中楼,8,1994,塔楼,2,6个月以前发布
831,地铁口旁物业，3房带主套，户型方正。,https://gz.lianjia.com/ershoufang/108400485305.html,135,13453,荣翠轩 ,新区,3室2厅,100.35,南,毛坯,低楼,14,2012,塔楼,0,6个月以前发布
832,精致两房户型，业主诚意出售！！,https://gz.lianjia.com/ershoufang/108400485517.html,108,14026,尚品雅居领秀 ,狮岭镇,2室2厅,77,南,毛坯,高楼,11,2014,塔楼,3,6个月以前发布
833,五年唯一，随时看房，格局好，环境优美,https://gz.lianjia.com/ershoufang/108400486571.html,79,6930,合景天湖峰境 ,北兴镇,3室2厅,114,北,毛坯,低楼,29,2010,塔楼,65,6个月以前发布
834,户型方正，采光好，居住环境优美，小区管理严格,https://gz.lianjia.com/ershoufang/108400486601.html,188,15933,雅居乐锦城花锦集 ,旧区,3室2厅,118,北,毛坯,低楼,18,2008,塔楼,4,6个月以前发布
835,花城路地铁口     精装修三房,https://gz.lianjia.com/ershoufang/108400489271.html,90,12319,新华路 ,新区,3室2厅,73.06,南,精装,中楼,7,-,塔楼,15,5个月以前发布
836,该房满五年，高楼层。采光视野好,https://gz.lianjia.com/ershoufang/108400489625.html,158,17852,祈福都会花园 ,花山镇,3室2厅,88.51,北,精装,高楼,11,2009,塔楼,0,5个月以前发布
837,地铁口物业，全新装修未入住，格局方正，实用率高,https://gz.lianjia.com/ershoufang/108400489661.html,220,20662,保利悦廷 ,铁路西,3室2厅,106.48,南,精装,中楼,21,-,塔楼,6,5个月以前发布
838,融创文旅游城旁，150万就可以拥有,https://gz.lianjia.com/ershoufang/108400493534.html,145,16549,骏辉雅苑 ,旧区,2室2厅,87.62,西 南,毛坯,中楼,16,-,塔楼,5,5个月以前发布
839,小区环境优美，人车分流，安全舒适,https://gz.lianjia.com/ershoufang/108400493928.html,340,19250,凯旋国际 ,新区,4室2厅,176.63,南,精装,中楼,11,2007,塔楼,7,5个月以前发布
840,广州融创文旅城A3区 3室2厅 195万,https://gz.lianjia.com/ershoufang/108400498796.html,195,22072,广州融创文旅城A3区 ,花山镇,3室2厅,88.35,东南,毛坯,高楼,33,2016,塔楼,25,5个月以前发布
841,雅宝新城 钥匙在手 可随时看房,https://gz.lianjia.com/ershoufang/108400500631.html,123,12777,雅宝新城 ,狮岭镇,2室2厅,96.27,东南,简装,低楼,7,-,塔楼,11,5个月以前发布
842,户型方正，高楼层，视野广阔，光线充足,https://gz.lianjia.com/ershoufang/108400501369.html,170,20791,云峰花园4期 ,镜湖大道,2室2厅,81.77,北,毛坯,高楼,14,2013,塔楼,36,5个月以前发布
843,建设北CBD中轴线小两房视野无遮挡,https://gz.lianjia.com/ershoufang/108400502889.html,110,12731,雅居乐·岭会 ,狮岭镇,2室1厅,86.41,北,毛坯,中楼,30,-,塔楼,9,5个月以前发布
844,荣翠轩南向，三房两厅两卫，业主诚心出售,https://gz.lianjia.com/ershoufang/108400504401.html,160,14097,荣翠轩 ,新区,3室2厅,113.5,南,毛坯,中楼,15,2012,塔楼,0,5个月以前发布
845,雅居乐岭会 年轻时尚二居室 观景房 落地大飘窗,https://gz.lianjia.com/ershoufang/108400505192.html,128,14879,雅居乐·岭会 ,狮岭镇,2室2厅,86.03,北,精装,高楼,32,2016,塔楼,8,5个月以前发布
846,颐和山庄 揽峰 精装4房 东南向无遮挡 单价不到一万,https://gz.lianjia.com/ershoufang/108400507646.html,122,8550,花都颐和山庄 ,狮岭镇,4室2厅,142.7,东南,精装,低楼,18,-,塔楼,11,5个月以前发布
847,马仔三房 广州北站  精装南向中层  单价便宜,https://gz.lianjia.com/ershoufang/108400508457.html,80,10263,花都站前路 ,旧区,3室2厅,77.95,南,简装,高楼,9,1995,塔楼,34,5个月以前发布
848,区府板块，不靠路，南北对流，经典户型。,https://gz.lianjia.com/ershoufang/108400509545.html,185,14559,金鹏花园 ,旧区,3室2厅,127.07,南,简装,中楼,5,2003,板楼,4,5个月以前发布
849,此房毛坯 层高4.5米  视野好，舒适,https://gz.lianjia.com/ershoufang/108400511839.html,170,17895,雅居乐锦城花冠集 ,旧区,3室1厅,95,东南,毛坯,低楼,32,2008,塔楼,4,5个月以前发布
850,花都CBD中轴线双地铁口上盖 雅居乐雍逸豪庭,https://gz.lianjia.com/ershoufang/108400517888.html,498,29680,雅居乐雍逸豪庭 ,新区,4室2厅,167.79,东南,毛坯,高楼,18,2009,塔楼,4,5个月以前发布
851,广州北站新城旁，纯南向，望花园。首付不高上车盘。,https://gz.lianjia.com/ershoufang/108400518245.html,170,16891,俊怡云山御居 ,铁路西,3室2厅,100.65,南,毛坯,中楼,18,2012,塔楼,14,5个月以前发布
852,云山御居，南向，毛坯三房带主套。,https://gz.lianjia.com/ershoufang/108400520883.html,229,18909,俊怡云山御居 ,铁路西,3室2厅,121.11,南,毛坯,中楼,18,2012,塔楼,3,5个月以前发布
853,此房证区两年，税费低；交通便利；配套齐全。,https://gz.lianjia.com/ershoufang/108400521315.html,130,13250,雅居乐·岭会 ,狮岭镇,3室2厅,98.12,南,毛坯,低楼,30,-,塔楼,2,5个月以前发布
854,复式隔做的两房两厅两卫，很实用,https://gz.lianjia.com/ershoufang/108400522102.html,80,18282,宝铼雅居 ,铁路西,2室2厅,43.76,西,精装,低楼,14,2013,塔楼,14,5个月以前发布
855,金碧御水山庄 大花园* 毛坯任君装修 一线湖景,https://gz.lianjia.com/ershoufang/108400526833.html,330,17238,金碧御水山庄 ,狮岭镇,4室2厅,191.44,西南,毛坯,2,2,-,塔楼,2,5个月以前发布
856,精装南向洋房低密度方正总价低实用三房,https://gz.lianjia.com/ershoufang/108400527480.html,150,15058,馨泉花园 ,新区,3室2厅,99.62,南,精装,中楼,9,-,塔楼,18,5个月以前发布
857,雅宝新城英伦世家，中高楼层，视野好,https://gz.lianjia.com/ershoufang/108400527940.html,160,16495,雅宝新城英伦世家 ,狮岭镇,2室2厅,97,北,简装,高楼,26,2012,塔楼,1,5个月以前发布
858,荣翠轩高楼层三房两厅两卫，南向，业主诚心出售,https://gz.lianjia.com/ershoufang/108400530589.html,155,15347,荣翠轩 ,新区,3室2厅,101,南,毛坯,高楼,14,2012,塔楼,2,5个月以前发布
859,豪利花园四房一厅一卫一厨，价格优惠,https://gz.lianjia.com/ershoufang/108400535895.html,265,19777,豪利花园 ,镜湖大道,4室2厅,134,南,简装,高楼,12,2002,塔楼,1,5个月以前发布
860,富力金港城，房子北向望花园，环境优美安静适合居住,https://gz.lianjia.com/ershoufang/108400536012.html,135,16392,富力金港城东区 ,花东镇,2室2厅,82.36,北,精装,低楼,16,2013,塔楼,5,5个月以前发布
861,此房已满2年 中高楼层 格局方正 客厅宽敞正南向,https://gz.lianjia.com/ershoufang/108400537850.html,158,18655,雅居乐锦城花漾集 ,旧区,2室2厅,84.7,南,毛坯,高楼,32,2008,塔楼,1,5个月以前发布
862,云珠花园三房两厅两卫带主套在卖.,https://gz.lianjia.com/ershoufang/108400540095.html,235,21364,云珠花园 ,新区,3室2厅,110,北,精装,低楼,18,2005,塔楼,14,5个月以前发布
863,富力金港城南向 双阳台 位置好,https://gz.lianjia.com/ershoufang/108400540201.html,126,14732,富力金港城北区 ,花东镇,2室2厅,85.53,南,精装,中楼,11,2010,塔楼,3,5个月以前发布
864,碧泰豪苑 。10楼3房2厅没有暗房.毛坯,https://gz.lianjia.com/ershoufang/108400540215.html,173,18219,碧泰豪苑 ,旧区,3室2厅,94.96,北,毛坯,中楼,15,2015,塔楼,2,5个月以前发布
865,雅居乐锦城 刚需2房 中楼层 走过路过别错过,https://gz.lianjia.com/ershoufang/108400540540.html,140,16413,雅居乐锦城花冠集 ,旧区,2室2厅,85.3,东北,毛坯,中楼,32,2008,塔楼,2,5个月以前发布
866,此房满2年 南向朝花园 高楼层，南向采光好,https://gz.lianjia.com/ershoufang/108400540905.html,168,17149,豪利花园 ,镜湖大道,3室2厅,97.97,南,毛坯,高楼,16,2014,塔楼,11,5个月以前发布
867,花城路 3室2厅 70万,https://gz.lianjia.com/ershoufang/108400541927.html,70,9860,花城路 ,旧区,3室2厅,71,南 北,简装,中楼,5,1996,暂无数据,27,5个月以前发布
868,凯旋国际 新区地段 配套完善 南向两房,https://gz.lianjia.com/ershoufang/108400542826.html,200,21548,凯旋国际 ,新区,2室2厅,92.82,南,毛坯,中楼,11,2007,塔楼,9,5个月以前发布
869,地铁口，四小，步梯中低层，总价低，带大平台,https://gz.lianjia.com/ershoufang/108400543768.html,72,11493,宝华路(花都) ,旧区,2室2厅,62.65,北,简装,中楼,8,1999,塔楼,7,5个月以前发布
870,绿化好，楼龄新，配套成熟楼下42000平尺度园林,https://gz.lianjia.com/ershoufang/108400545081.html,210,16928,朗悦君廷 ,镜湖大道,4室2厅,124.06,西南,简装,低楼,17,2007,塔楼,5,5个月以前发布
871,荣翠轩三房两厅两卫，业主诚心出售,https://gz.lianjia.com/ershoufang/108400546470.html,130,13198,荣翠轩 ,新区,3室2厅,98.5,北,毛坯,低楼,15,-,塔楼,1,5个月以前发布
872,广州北9号线地铁洋房102方售220万,https://gz.lianjia.com/ershoufang/108400550182.html,220,21439,天马河壹号二期帝景湾 ,铁路西,3室2厅,102.62,东南,毛坯,低楼,18,2012,塔楼,0,5个月以前发布
873,此房证够，装修豪，格局好，大平台，楼层不高,https://gz.lianjia.com/ershoufang/108400552292.html,150,12182,永大新城 ,旧区,3室2厅,123.14,南,其他,高楼,8,1998,塔楼,5,4个月以前发布
874,地铁口物业，电梯高层，景观漂亮！,https://gz.lianjia.com/ershoufang/108400552308.html,275,17685,全鸿花园 ,旧区,3室2厅,155.5,北,精装,高楼,23,-,塔楼,5,4个月以前发布
875,锦东花园配套齐全 唯一锦东C区南向中层单位,https://gz.lianjia.com/ershoufang/108400552332.html,262,27579,骏威锦东花园 ,新区,3室2厅,95,南,精装,中楼,19,2011,塔楼,5,4个月以前发布
876,花都CBD中轴线上的住宅小区 共享万达配套,https://gz.lianjia.com/ershoufang/108400552392.html,130,15045,雅居乐·岭会 ,狮岭镇,2室2厅,86.41,南,毛坯,低楼,30,-,塔楼,1,4个月以前发布
877,天贵路中轴线，南向3房只需172万。,https://gz.lianjia.com/ershoufang/108400552451.html,172,17303,金河湾花园一期 ,旧区,3室2厅,99.41,南,精装,中楼,9,2003,塔楼,10,4个月以前发布
878,富丽花园，近地铁，格局方正，够五年唯一,https://gz.lianjia.com/ershoufang/108400552499.html,123,10643,富丽花园 ,旧区,4室2厅,115.57,东南,精装,高楼,9,2001,塔楼,3,4个月以前发布
879,一梯二户，南北对流，花果山地，铁，口，有心放售。,https://gz.lianjia.com/ershoufang/108400553820.html,179,16491,翠景苑(花都) ,新区,3室2厅,108.55,南,精装,中楼,8,2006,平房,15,4个月以前发布
880,秀全公园旁，低楼层，采光好，地铁口物业，适合居住,https://gz.lianjia.com/ershoufang/108400555863.html,125,11367,建设路(花都区) ,旧区,3室2厅,109.97,南 北,精装,低楼,8,1992,塔楼,4,4个月以前发布
881,大三房南向，双阳台，业主诚心出售,https://gz.lianjia.com/ershoufang/108400557730.html,168,13430,富力金港城东区 ,花东镇,3室2厅,125.1,南,简装,低楼,11,2013,塔楼,3,4个月以前发布
882,金鹏花园，复式单位出售，自带大平台，适合四代同堂,https://gz.lianjia.com/ershoufang/108400561868.html,208,13570,金鹏花园 ,旧区,4室2厅,153.28,南,简装,高楼,8,2003,塔楼,5,4个月以前发布
883,广州北地铁口精装大三房朝南...,https://gz.lianjia.com/ershoufang/108400563549.html,223,18409,俊怡云山御居 ,铁路西,3室2厅,121.14,北,毛坯,高楼,18,2012,塔楼,0,4个月以前发布
884,2室2厅1卫1厨1阳台，楼层好，装修情况：精装两房,https://gz.lianjia.com/ershoufang/108400566340.html,175,18818,云峰花园1期 ,镜湖大道,2室2厅,93,南,简装,低楼,12,-,塔楼,22,4个月以前发布
885,电梯高层温馨三房户型方正不靠路。,https://gz.lianjia.com/ershoufang/108400569651.html,135,15896,路劲隽悦豪庭一期 ,旧区,3室1厅,84.93,东北,毛坯,高楼,17,2014,塔楼,18,4个月以前发布
886,南向望花园大三房，过5年唯一，小区安静。,https://gz.lianjia.com/ershoufang/108400571109.html,180,15082,嘉逸华庭 ,旧区,3室2厅,119.35,西南,精装,低楼,11,2005,塔楼,19,4个月以前发布
887,华天大厦3房2厅2卫 西向 无抵押，随时过户,https://gz.lianjia.com/ershoufang/108400573124.html,190,17912,华天大厦 ,旧区,3室2厅,106.08,西,精装,中楼,12,2003,塔楼,1,4个月以前发布
888,德晖苑精装修低于市场价出售！！随时看房,https://gz.lianjia.com/ershoufang/108400573220.html,151,14122,德晖苑 ,旧区,3室2厅,106.93,南,精装,中楼,7,2009,塔楼,9,4个月以前发布
889,静中带旺旧，城地带，上车盘，3成首付,https://gz.lianjia.com/ershoufang/108400573423.html,105,10100,凤华路 ,旧区,3室2厅,103.97,南,简装,中楼,8,-,塔楼,3,4个月以前发布
890,"我建议你看完这个房子后再犹豫,一定不会让您失望!",https://gz.lianjia.com/ershoufang/108400573712.html,240,18898,美力百富雅苑 ,新区,3室2厅,127,东南,毛坯,中楼,11,2004,板楼,6,4个月以前发布
891,低价出售，旧区刚需。Best choice for living,https://gz.lianjia.com/ershoufang/108400573805.html,145,16294,花城苑 ,旧区,3室2厅,88.99,南,精装,中楼,8,2004,塔楼,16,4个月以前发布
892,南航碧花园 满五年 业主诚心出售,https://gz.lianjia.com/ershoufang/108400577490.html,118,8389,南航碧花园D区 ,狮岭镇,3室2厅,140.67,南,其他,中楼,6,-,塔楼,9,4个月以前发布
893,粤富花园 户型方正 采光好 步梯底层,https://gz.lianjia.com/ershoufang/108400577622.html,138,13457,粤富花园 ,旧区,3室2厅,102.55,南 北,简装,低楼,9,1993,平房,0,4个月以前发布
894,精装大三房，钥匙房随时可看。随时可签,https://gz.lianjia.com/ershoufang/108400578252.html,220,17630,路劲隽悦豪庭二期三期 ,旧区,3室2厅,124.79,南,精装,低楼,33,2015,塔楼,4,4个月以前发布
895,视野广阔 高楼层 毛坯大3房 业主诚心出售！,https://gz.lianjia.com/ershoufang/108400578366.html,248,17050,雅宝新城名门世家 ,狮岭镇,3室2厅,145.46,东北,毛坯,高楼,29,2012,塔楼,2,4个月以前发布
896,美华新村地铁口物业  电梯正在加装中。,https://gz.lianjia.com/ershoufang/108400579199.html,105,12051,美华新村 ,旧区,3室2厅,87.13,南,简装,高楼,9,1995,塔楼,9,4个月以前发布
897,天湖峰境，南北对流，4房2厅2卫  高层望湖洋房,https://gz.lianjia.com/ershoufang/108400579809.html,210,13880,合景天湖峰境 ,北兴镇,4室2厅,151.3,东南,精装,高楼,28,2010,塔楼,0,4个月以前发布
898,建设北CBD中轴线旗岭公馆南向三房带主套,https://gz.lianjia.com/ershoufang/108400579907.html,90,7931,旗岭公馆 ,狮岭镇,3室2厅,113.48,南,毛坯,高楼,6,-,塔楼,5,4个月以前发布
899,天湖峰境 全新毛坯房 经典3房2卫 高层望湖售100万,https://gz.lianjia.com/ershoufang/108400580300.html,100,8615,合景天湖峰境 ,北兴镇,3室2厅,116.09,北,毛坯,高楼,29,2010,塔楼,4,4个月以前发布
900,花都中轴线  芙蓉春晓  南向高层共享万达配套,https://gz.lianjia.com/ershoufang/108400580811.html,160,14880,芙蓉春晓 ,狮岭镇,3室2厅,107.53,南,毛坯,中楼,28,2015,塔楼,0,4个月以前发布
901,朗悦君廷小三房，小区成熟配套，地铁沿线带公立幼儿园,https://gz.lianjia.com/ershoufang/108400580911.html,145,15658,朗悦君廷 ,镜湖大道,3室2厅,92.61,东北,简装,低楼,17,2007,塔楼,24,4个月以前发布
902,业主急售，新装修，南向出门花都湖，总价低小3房,https://gz.lianjia.com/ershoufang/108400582211.html,75,11216,商业大道 ,新区,3室1厅,66.87,南,精装,高楼,8,1998,塔楼,20,4个月以前发布
903,新区板块，交通便利，装修保养好！生活配套完善！,https://gz.lianjia.com/ershoufang/108400583053.html,190,16212,航都花园 ,新区,3室2厅,117.2,南,精装,低楼,9,2001,塔楼,13,4个月以前发布
